ALAN JOHN ALEXANDER MCBRIDE, PERMANENTE, UFPEL, https://www.escavador.com/sobre/572104/alan-john-alexander-mcbride, ;;;;;;;;;;
ANGELA NUNES MOREIRA, COLABORADOR, UFPEL, https://www.escavador.com/sobre/3742660/angela-nunes-moreira, ;;;;;;;;;;
ANGELITA DA SILVEIRA MOREIRA, PERMANENTE, UFPEL, https://www.escavador.com/sobre/3286068/angelita-da-silveira-moreira, ;;;;;;;;;;
ANTONIO COSTA DE OLIVEIRA, PERMANENTE, UFPEL, https://www.escavador.com/sobre/7833488/antonio-costa-de-oliveira, ;;;;;;;;;;
CARLOS CASTILHO DE BARROS, COLABORADOR, UFPEL, https://www.escavador.com/sobre/5976095/carlos-castilho-de-barros, ;;;;;;;;;;
CESAR VALMOR ROMBALDI, PERMANENTE, UFPEL, https://www.escavador.com/sobre/7340821/cesar-valmor-rombaldi, ;;;;;;;;;;
CLAUDIO MARTIN PEREIRA DE PEREIRA, PERMANENTE, UFPEL, https://www.escavador.com/sobre/7161134/claudio-martin-pereira-de-pereira, ;;;;;;;;;;
DAIANE DRAWANZ HARTWIG, PERMANENTE, UFPEL,https://www.escavador.com/sobre/572134/daiane-drawanz-hartwig, ;;;;;;;;;;
DIEGO DA SILVA ALVES, PERMANENTE, UFPEL, https://www.escavador.com/sobre/9542882/diego-da-silva-alves, ;;;;;;;;;;
FABIANA KOMMLING SEIXAS, PERMANENTE, UFPEL, https://www.escavador.com/sobre/8194427/fabiana-kommling-seixas, ;;;;;;;;;;
FABIO PEREIRA LEIVAS LEITE, PERMANENTE, UFPEL, https://www.escavador.com/sobre/3425601/fabio-pereira-leivas-leite, ;;;;;;;;;;
FABRICIO ROCHEDO CONCEICAO, PERMANENTE, UFPEL, https://www.escavador.com/sobre/3425594/fabricio-rochedo-conceicao, ;;;;;;;;;;
FREDERICO SCHMITT KREMER, PERMANENTE, UFPEL,https://www.escavador.com/sobre/572145/frederico-schmitt-kremer;;;;;;;;;;
LUCIANO DA SILVA PINTO, PERMANENTE, UFPEL, https://www.escavador.com/sobre/710192/luciano-da-silva-pinto, ;;;;;;;;;;
LUCIELLI SAVEGNAGO, PERMANENTE, UFPEL, https://www.escavador.com/sobre/2052054/lucielli-savegnago, ;;;;;;;;;;
MARCIO NUNES CORREA, PERMANENTE, UFPEL, https://www.escavador.com/sobre/6505519/marcio-nunes-correa, ;;;;;;;;;;
ODIR ANTONIO DELLAGOSTIN, PERMANENTE, UFPEL, https://www.escavador.com/sobre/8194415/odir-antonio-dellagostin, ;;;;;;;;;;
PATRICIA DIAZ DE OLIVEIRA, COLABORADOR, UFPEL, https://www.escavador.com/sobre/9510142/patricia-diaz-de-oliveira, ;;;;;;;;;;
PEDRO EDUARDO ALMEIDA DA SILVA, PERMANENTE, UFPEL, https://www.escavador.com/sobre/4903956/pedro-eduardo-almeida-da-silva, ;;;;;;;;;;
SIBELE BORSUK, PERMANENTE, UFPEL, https://www.escavador.com/sobre/572144/sibele-borsuk, ;;;;;;;;;;
THOMAZ LUCIA JUNIOR, PERMANENTE, UFPEL, https://www.escavador.com/sobre/6505512/thomaz-lucia-junior, ;;;;;;;;;;
TIAGO VEIRAS COLLARES, PERMANENTE, UFPEL, https://www.escavador.com/sobre/6780520/tiago-veiras-collares, ;;;;;;;;;;
VANESSA GALLI, COLABORADOR, UFPEL, https://www.escavador.com/sobre/8773682/vanessa-galli, ;;;;;;;;;;
VINICIUS FARIAS CAMPOS, PERMANENTE, UFPEL, https://www.escavador.com/sobre/6776797/vinicius-farias-campos, ;;;;;;;;;;
WLADIMIR PADILHA DA SILVA, PERMANENTE, UFPEL, https://www.escavador.com/sobre/1071481/wladimir-padilha-da-silva, ;;;;;;;;;;
;;;;;;;;;;
ADENISE LORENCI WOICIECHOWSKI, PERMANENTE, UFPR, https://www.escavador.com/sobre/7892729/adenise-lorenci-woiciechowski,;;;;;;;;;;
ADRIANE BIANCHI PEDRONI MEDEIROS, PERMANENTE, UFPR, https://www.escavador.com/sobre/6549496/adriane-bianchi-pedroni-medeiros;;;;;;;;;;
ALEXANDRE DIAS TAVARES COSTA, COLABORADOR, UFPR, https://www.escavador.com/sobre/384391/alexandre-dias-tavares-costa;;;;;;;;;;
CARLOS RICARDO SOCCOL, PERMANENTE, UFPR, https://www.escavador.com/sobre/6549491/carlos-ricardo-soccol;;;;;;;;;;
CRISTINE RODRIGUES, COLABORADOR, UFPR, https://www.escavador.com/sobre/5779241/cristine-rodrigues;;;;;;;;;;
EDUARDO BITTENCOURT SYDNEY, COLABORADOR, UFPR, https://www.escavador.com/sobre/7798786/eduardo-bittencourt-sydney;;;;;;;;;;
GILBERTO VINICIUS DE MELO PEREIRA, PERMANENTE, UFPR, https://www.escavador.com/sobre/7192180/gilberto-vinicius-de-melo-pereira;;;;;;;;;;
JORGE ALBERTO VIEIRA COSTA, PERMANENTE, UFPR, https://www.escavador.com/sobre/2016404/jorge-alberto-vieira-costa;;;;;;;;;;
JULIANA FERREIRA DE MOURA, PERMANENTE, UFPR, https://www.escavador.com/sobre/9241707/juliana-ferreira-de-moura;;;;;;;;;;
JULIO CESAR DE CARVALHO, PERMANENTE, UFPR, https://www.escavador.com/sobre/7798780/julio-cesar-de-carvalho;;;;;;;;;;
LUCIANA PORTO DE SOUZA VANDENBERGHE, PERMANENTE, UFPR, https://www.escavador.com/sobre/5980517/luciana-porto-de-souza-vandenberghe;;;;;;;;;;
MARCO AURELIO KRIEGER, PERMANENTE, UFPR, https://www.escavador.com/sobre/3968156/marco-aurelio-krieger;;;;;;;;;;
MARCOS LUCIO CORAZZA, PERMANENTE, UFPR, https://www.escavador.com/sobre/629743/marcos-lucio-corazza;;;;;;;;;;
MARIA EUGENIA DUARTE NOSEDA, PERMANENTE, UFPR,  ;;;;;;;;;;
MARIA FATIMA GROSSI DE SA, COLABORADOR, UFPR, ;;;;;;;;;;
MIGUEL DANIEL NOSEDA, PERMANENTE, UFPR, https://www.escavador.com/sobre/530793/miguel-daniel-noseda;;;;;;;;;;
SUSAN GRACE KARP, COLABORADOR, UFPR, https://www.escavador.com/sobre/7343499/susan-grace-karp;;;;;;;;;;
VANETE THOMAZ SOCCOL, PERMANENTE, UFPR, https://www.escavador.com/sobre/6252989/vanete-thomaz-soccol;;;;;;;;;;
VANIA APARECIDA VICENTE, PERMANENTE, UFPR, https://www.escavador.com/sobre/2607677/vania-aparecida-vicente;;;;;;;;;;
;;;;;;;;;;
ANA CLAUDIA DO AMARAL MELO, PERMANENTE, UFRJ, https://www.escavador.com/sobre/7100200/ana-claudia-do-amaral-melo;;;;;;;;;;
ANDERSON DE SA PINHEIRO, PERMANENTE, UFRJ, https://www.escavador.com/sobre/592044/anderson-de-sa-pinheiro;;;;;;;;;;
ANDRE LUIS SOUZA DOS SANTOS, PERMANENTE, UFRJ, https://www.escavador.com/sobre/9237284/andre-luis-souza-dos-santos;;;;;;;;;;
AYLA SANT ANA DA SILVA, PERMANENTE, UFRJ, https://www.escavador.com/sobre/8830332/ayla-santana-da-silva;;;;;;;;;;
BIANCA CRUZ NEVES, PERMANENTE, UFRJ, https://www.escavador.com/sobre/7352388/bianca-cruz-neves;;;;;;;;;;
CRISTIANE DINIS ANO BOM, COLABORADOR, UFRJ, https://www.escavador.com/sobre/1740899/cristiane-dinis-ano-bom;;;;;;;;;;
DANIELLE MARIA PERPETUA DE OLIVEIRA SANTOS, COLABORADOR, UFRJ, https://www.escavador.com/sobre/7050769/danielle-maria-perpetua-de-oliveira-santos;;;;;;;;;;
DENISE MARIA GUIMARAES FREIRE, PERMANENTE, UFRJ, https://www.escavador.com/sobre/3970969/denise-maria-guimaraes-freire;;;;;;;;;;
ELBA PINTO DA SILVA, PERMANENTE, UFRJ, https://www.escavador.com/sobre/6758238/elba-pinto-da-silva-bon;;;;;;;;;;
ELIS CRISTINA ARAUJO ELEUTHERIO, PERMANENTE, UFRJ, https://www.escavador.com/sobre/5819509/elis-cristina-araujo-eleutherio;;;;;;;;;;
FABIO CESAR SOUSA NOGUEIRA, PERMANENTE, UFRJ, https://www.escavador.com/sobre/3043803/fabio-cesar-sousa-nogueira;;;;;;;;;;
GILBERTO BARBOSA DOMONT, PERMANENTE, UFRJ, https://www.escavador.com/sobre/7554634/gilberto-barbosa-domont;;;;;;;;;;
LEDA DOS REIS CASTILHO, PERMANENTE, UFRJ, https://www.escavador.com/sobre/4602044/leda-dos-reis-castilho;;;;;;;;;;
LUCIANA PIZZATTI BARBOZA, PERMANENTE, UFRJ, https://www.escavador.com/sobre/476585/luciana-pizzatti-barboza;;;;;;;;;;
MAGNO RODRIGUES JUNQUEIRA, PERMANENTE, UFRJ, https://www.escavador.com/sobre/277523317/michele-rodrigues-martins;;;;;;;;;;
MARCIA REGINA SOARES DA SILVA, PERMANENTE, UFRJ, https://www.escavador.com/sobre/592062/marcia-regina-soares-da-silva;;;;;;;;;;
MARCOS DIAS PEREIRA, PERMANENTE, UFRJ, https://www.escavador.com/sobre/1718341/marcos-dias-pereira;;;;;;;;;;
MONICA FERREIRA MOREIRA CARVALHO CARDOSO, PERMANENTE, UFRJ, https://www.escavador.com/sobre/7537405/monica-ferreira-moreira-carvalho-cardoso;;;;;;;;;;
PATRICIA ZANCAN, PERMANENTE, UFRJ, https://www.escavador.com/sobre/7339804/patricia-zancan;;;;;;;;;;
PAULO COSTA CARVALHO, PERMANENTE, UFRJ, https://www.escavador.com/sobre/503793/paulo-costa-carvalho;;;;;;;;;;
RAFAEL DIAS MESQUITA, COLABORADOR, UFRJ, https://www.escavador.com/sobre/4469925/rafael-dias-mesquita;;;;;;;;;;
RICARDO SPOSINA SOBRAL TEIXEIRA, COLABORADOR, UFRJ, https://www.escavador.com/sobre/7306733/ricardo-sposina-sobral-teixeira;;;;;;;;;;
RODRIGO VOLCAN ALMEIDA, PERMANENTE, UFRJ, https://www.escavador.com/sobre/6446684/rodrigo-volcan-almeida;;;;;;;;;;
VIRIDIANA SANTANA FERREIRA LEITAO, PERMANENTE, UFRJ, https://www.escavador.com/sobre/6977380/viridiana-santana-ferreira-leitao;;;;;;;;;;
;;;;;;;;;;
ANDRE MORAES NICOLA, COLABORADOR, UCB, https://www.escavador.com/sobre/7174382/andre-moraes-nicola, ;;;;;;;;;;
BERNARDO PETRIZ DE ASSIS, COLABORADOR, UCB, https://www.escavador.com/sobre/4307097/bernardo-petriz-de-assis;;;;;;;;;;
BETANIA FERRAZ QUIRINO, PERMANENTE, UCB, https://www.escavador.com/sobre/5003635/betania-ferraz-quirino, ;;;;;;;;;;
CRISTINE CHAVES BARRETO, PERMANENTE, UCB, https://www.escavador.com/sobre/8092055/cristine-chaves-barreto, ;;;;;;;;;;
DARIO GRATTAPAGLIA, PERMANENTE, UCB, https://www.escavador.com/sobre/572001/dario-grattapaglia, ;;;;;;;;;;
ELAINE CRISTINA VIEIRA, COLABORADOR, UCB, https://www.escavador.com/sobre/8950240/elaine-cristina-vieira, ;;;;;;;;;;
JULIANA LOTT DE CARVALHO, PERMANENTE, UCB, https://www.escavador.com/sobre/6989949/juliana-lott-de-carvalho, ;;;;;;;;;;
MARCELO HENRIQUE SOLLER RAMADA, PERMANENTE, UCB, https://www.escavador.com/sobre/6101666/marcelo-henrique-soller-ramada, ;;;;;;;;;;
MARCUS DE MELO TEIXEIRA, COLABORADOR, UCB, https://www.escavador.com/sobre/5481255/marcus-de-melo-teixeira, ;;;;;;;;;;
MARIA FATIMA GROSSI DE SA, PERMANENTE, UCB, https://www.escavador.com/sobre/357156/maria-fatima-grossi-de-sa, ;;;;;;;;;;
MARIA SUELI SOARES FELIPE, PERMANENTE, UCB, https://www.escavador.com/sobre/357163/maria-sueli-soares-felipe, http://lattes.cnpq.br/1190292525097613;;;;;;;;;;
NADIA SKORUPA PARACHIN, PERMANENTE, UCB, https://www.escavador.com/sobre/7749175/nadia-skorupa-parachin, ;;;;;;;;;;
NICOLAU BRITO DA CUNHA, COLABORADOR, UCB, https://www.escavador.com/sobre/5673180/nicolau-brito-da-cunha, ;;;;;;;;;;
OCTAVIO LUIZ FRANCO, PERMANENTE, UCB, https://www.escavador.com/sobre/2060543/octavio-luiz-franco, ;;;;;;;;;;
PAULO CESAR DE MORAIS, PERMANENTE, UCB, http://www.escavador.com/sobre/2714383/paulo-cesar-de-morais, ;;;;;;;;;;
RINALDO WELLERSON PEREIRA, PERMANENTE, UCB, https://www.escavador.com/sobre/6180382/rinaldo-wellerson-pereira, ;;;;;;;;;;
ROBERT POGUE, PERMANENTE, UCB, https://www.escavador.com/sobre/562847/robert-pogue, ;;;;;;;;;;
ROSANGELA VIEIRA DE ANDRADE, PERMANENTE, UCB, https://www.escavador.com/sobre/6445532/rosangela-vieira-de-andrade, ;;;;;;;;;;
SERGIO AMORIM DE ALENCAR, PERMANENTE, UCB, https://www.escavador.com/sobre/588005/sergio-amorim-de-alencar;;;;;;;;;;
SIMONI CAMPOS DIAS, PERMANENTE, UCB, https://www.escavador.com/sobre/1728116/simoni-campos-dias, ;;;;;;;;;;
TAIA MARIA BERTO REZENDE, PERMANENTE, UCB, https://www.escavador.com/sobre/5753697/taia-maria-berto-rezende, ;;;;;;;;;;
